clust_id,norm_wt
141.0,1.2423952633058178e-10
142.0,1.5547266700987602e-07
143.0,1.6061401182842296e-09
144.0,1.3269187163087292e-11
145.0,0.00194513486801936
146.0,8.795120440742944e-09
147.0,3.529438187820193e-05
148.0,1.5302833900010074e-07
149.0,5.855787498491907e-13
150.0,1.3816797052395934e-06
151.0,0.0003291395314522648
152.0,1.3290581462694664e-10
153.0,1.6117984653906944e-08
154.0,7.659871859516418e-10
155.0,8.66176805846511e-09
156.0,1.275446379924793e-09
157.0,6.163974749905328e-08
158.0,7.234937460201443e-08
159.0,5.0797553293686586e-12
160.0,1.1190378087095002e-07
161.0,1.4885171150124562e-08
162.0,1.217328689040267e-08
163.0,4.736173135567345e-05
164.0,5.162016587548797e-07
165.0,4.508309604338849e-08
166.0,6.943577413277222e-09
167.0,4.6841800698604225e-07
168.0,3.878247856530805e-10
169.0,6.7617048145593174e-09
170.0,8.56712681597081e-09
171.0,1.668493222781199e-08
172.0,7.441836179726651e-05
173.0,0.00011078953247414575
174.0,0.0027266311512476873
175.0,2.207403897158915e-05
176.0,6.578870561622062e-07
177.0,1.6184042802717484e-06
178.0,2.778591269540205e-07
179.0,9.33658304419382e-08
180.0,0.0019488210947265637
181.0,2.8415510265331824e-05
182.0,1.2751282572067567e-08
183.0,4.4245492073337717e-07
184.0,2.23615920450007e-09
185.0,4.1892240872735883e-08
186.0,2.0991732856863773e-05
187.0,2.297095549130535e-07
188.0,7.787645708236926e-08
189.0,2.2005111199092597e-07
190.0,3.3752550931842355e-07
191.0,6.179989152289146e-07
192.0,5.981000103617567e-06
193.0,0.0011849907905965404
194.0,1.6078933740177845e-06
195.0,1.8648040438107728e-06
196.0,3.005879979044976e-07
197.0,5.938044094493797e-07
198.0,5.4074877970493354e-06
199.0,5.3013565826711205e-05
200.0,1.556021264124731e-07
201.0,1.1479725668434169e-08
202.0,5.475712213473671e-08
203.0,1.9864777093121786e-05
204.0,4.408690343477457e-16
205.0,2.6224160259029167e-13
206.0,0.0016711818070211247
207.0,1.09277832897247e-10
208.0,9.422810852137103e-10
209.0,1.052724226940555e-13
210.0,5.81841797965013e-09
211.0,6.423823004203006e-11
212.0,2.695928087791385e-12
213.0,4.252025409450181e-12
214.0,2.206100849947321e-06
215.0,1.3457483820128645e-09
216.0,8.533139227367546e-12
217.0,2.0776084938505402e-12
218.0,1.2098105373454322e-09
219.0,5.622141040862932e-10
220.0,3.3840722213541013e-07
221.0,1.006674601656045e-06
222.0,8.132803724294086e-10
223.0,2.2097042477064354e-09
224.0,6.027340465878801e-10
225.0,1.729849167133329e-09
226.0,5.868851079925918e-05
227.0,5.418444586638386e-09
228.0,2.4958288066680455e-08
229.0,2.5465734162933417e-05
230.0,2.755562192889705e-07
231.0,3.195236760720586e-12
232.0,2.070668874912192e-12
233.0,2.174810835074519e-12
234.0,3.306269442846947e-10
235.0,1.329246147242621e-07
236.0,7.190040861800848e-10
237.0,6.222866229805842e-10
238.0,1.26325894364942e-10
239.0,4.57852516795078e-09
240.0,4.3182074658987606e-09
241.0,7.629563166349688e-09
242.0,3.0400356854141393e-10
243.0,2.0253700082801953e-06
244.0,3.173253514017916e-09
245.0,2.9285637513235485e-06
246.0,2.5246628121124974e-09
247.0,2.4002307274801897e-08
248.0,2.9710093069580083e-08
249.0,8.903286094846316e-09
250.0,3.524745393515167e-09
251.0,3.0848103124701774e-08
252.0,1.5877597894371654e-11
253.0,3.2371767984543497e-09
254.0,9.75688229272043e-09
255.0,3.877083365841038e-08
256.0,1.7869182646688656e-09
257.0,0.0009927942052354501
258.0,9.947484406864986e-09
259.0,8.83408770805829e-07
260.0,1.959660387196268e-06
261.0,3.850112822131813e-10
262.0,7.742961912371602e-06
263.0,7.026007135212077e-07
264.0,8.27492514420863e-08
265.0,1.2928451014432667e-08
266.0,7.54262812579352e-09
267.0,7.846814171649015e-10
268.0,0.000947740838753358
269.0,5.083788591723074e-08
270.0,8.23496543871464e-09
271.0,4.011499699863452e-08
272.0,1.6879034914351304e-07
273.0,0.0026669851753337312
274.0,3.502559837808076e-08
275.0,1.8065533352430163e-07
276.0,5.73497295546549e-09
277.0,3.8985009511402424e-09
278.0,3.214875561790141e-07
279.0,2.6512446768220747e-07
280.0,7.032345871360181e-09
281.0,6.389714784555868e-09
282.0,5.112961091626772e-09
283.0,1.5253430085374597e-08
284.0,4.0444406660225914e-05
285.0,1.532632606904697e-07
286.0,3.7710061647934724e-07
287.0,2.5111193320585616e-08
288.0,6.78606509178674e-08
289.0,1.4580604987346394e-06
290.0,3.35770798200306e-08
291.0,2.487572918948172e-09
292.0,3.047757621532718e-07
293.0,1.745054513068077e-07
294.0,6.617636473888935e-08
295.0,2.6338861256458647e-08
296.0,8.956649103860771e-07
297.0,5.071633816438967e-07
298.0,5.726561090632927e-08
299.0,1.8063048197961054e-07
300.0,1.7015478073348453e-07
301.0,5.907805275951082e-07
302.0,0.00017347104549664784
303.0,8.68756066222996e-07
304.0,2.4967252470620968e-05
305.0,1.6595823770566213e-06
306.0,4.102259615995935e-05
307.0,7.944678987222967e-07
308.0,1.3089767924680855e-07
309.0,0.0004004988854960365
310.0,5.578228044509991e-07
311.0,4.971652032653033e-08
312.0,4.53941587157384e-08
313.0,5.782780042289614e-09
314.0,2.880226703318916e-08
315.0,2.031873447089471e-10
316.0,8.476964392145163e-07
317.0,5.545463218282414e-10
318.0,3.6958641845006894e-09
319.0,1.1152923880284203e-07
320.0,6.172311791946686e-07
321.0,5.242131904026367e-07
322.0,7.876360016899553e-08
323.0,3.273765816482902e-07
324.0,1.2850957404439687e-08
325.0,1.1966097406046708e-07
326.0,3.6048229486421116e-09
