clust_id,norm_wt
184.0,5.206647085196683e-09
185.0,3.722051395856777e-08
186.0,2.4958288066680455e-08
187.0,2.755562192889705e-07
188.0,1.7081566746611856e-09
189.0,3.670103985005297e-09
190.0,1.520660260808988e-08
191.0,2.0312189401900455e-08
192.0,3.82321516199095e-09
193.0,3.448599183871196e-09
194.0,1.243007411059245e-08
195.0,9.553225801561554e-08
196.0,4.444890956487951e-12
197.0,2.4002307274801897e-08
198.0,5.7128950008246784e-08
199.0,1.8671287448529394e-08
200.0,2.9710093069580083e-08
201.0,2.350689593901699e-08
202.0,4.2596915932866915e-08
203.0,2.6815456746225657e-09
204.0,3.877083365841038e-08
205.0,9.947484406864986e-09
206.0,8.83408770805829e-07
207.0,1.9942277800477244e-08
208.0,3.850112822131813e-10
209.0,7.026007135212077e-07
210.0,2.551970133853025e-07
211.0,0.000947740838753358
212.0,2.47564057747879e-05
213.0,2.6512446768220747e-07
214.0,4.0511880574193044e-09
215.0,4.808351953364763e-09
216.0,7.032345871360181e-09
217.0,1.5253430085374597e-08
218.0,4.0444406660225914e-05
219.0,2.7593507923538687e-08
220.0,1.902303438819561e-07
221.0,1.532632606904697e-07
222.0,2.7370179174011326e-07
223.0,1.450376631057228e-07
224.0,2.942790792048222e-07
225.0,1.2081041554757914e-06
226.0,1.084602322687301e-07
227.0,6.617636473888935e-08
228.0,8.956649103860771e-07
229.0,1.8063048197961054e-07
230.0,1.0218828384723247e-06
231.0,1.264727706307415e-06
232.0,1.6595823770566213e-06
233.0,8.920694544776709e-05
234.0,7.944678987222967e-07
235.0,1.3089767924680855e-07
236.0,0.0004004988854960365
237.0,5.935777984896737e-08
238.0,1.8630849725122096e-05
239.0,2.8775341120803913e-07
240.0,1.7802608380522448e-07
241.0,2.489928492632736e-07
242.0,5.198803944423023e-10
243.0,1.1152923880284203e-07
244.0,6.887240130207865e-08
245.0,1.1974479457309203e-08
